country;central_bank;wikipedia_bank_url;source_type;source_label;row_data
Myanmar;Central Bank of Myanmar;https://en.wikipedia.org/wiki/Central_Bank_of_Myanmar;wikitable;Organizational Chart | Board of Directors Governor → Director-General of Governor's Office Deputy Director-General Governor's Office | Divisions;{'': 'Board of Directors', '1': 'Governor', '2': 'Deputy Governor', '3': 'Director-General of Currency Management Department', '4': 'Deputy Director-General', '5': 'Currency Administrative Department (Yangon)'}
Myanmar;Central Bank of Myanmar;https://en.wikipedia.org/wiki/Central_Bank_of_Myanmar;wikitable;Organizational Chart | Board of Directors Governor → Director-General of Governor's Office Deputy Director-General Governor's Office | Divisions;{'': 'Board of Directors', '1': 'Governor', '2': 'Deputy Governor', '3': 'Director-General of Currency Management Department', '4': 'Deputy Director-General', '5': 'Currency Administrative Department (Mandalay)'}
Myanmar;Central Bank of Myanmar;https://en.wikipedia.org/wiki/Central_Bank_of_Myanmar;wikitable;Organizational Chart | Board of Directors Governor → Director-General of Governor's Office Deputy Director-General Governor's Office | Divisions;{'': 'Board of Directors', '1': 'Governor', '2': 'Deputy Governor', '3': 'Director-General of Administration and Human Resources Development Department', '4': 'Deputy Director-General', '5': 'Administration and Human Resources Development Department'}
Myanmar;Central Bank of Myanmar;https://en.wikipedia.org/wiki/Central_Bank_of_Myanmar;wikitable;Organizational Chart | Board of Directors Governor → Director-General of Governor's Office Deputy Director-General Governor's Office | Divisions;{'': 'Board of Directors', '1': 'Governor', '2': 'Deputy Governor', '3': 'Director-General of Administration and Human Resources Development Department', '4': 'Deputy Director-General', '5': 'Information and Security'}
Myanmar;Central Bank of Myanmar;https://en.wikipedia.org/wiki/Central_Bank_of_Myanmar;wikitable;Organizational Chart | Board of Directors Governor → Director-General of Governor's Office Deputy Director-General Governor's Office | Divisions;{'': 'Board of Directors', '1': 'Governor', '2': 'Deputy Governor', '3': 'Director-General of Administration and Human Resources Development Department', '4': 'Deputy Director-General', '5': 'Internal Audit'}
Myanmar;Central Bank of Myanmar;https://en.wikipedia.org/wiki/Central_Bank_of_Myanmar;wikitable;# Name Took office Left office | List of governors;{'#': '1', 'Name': 'Kyaw Nyein', 'Took office': '1 July 1954', 'Left office': '25 March 1968'}
Myanmar;Central Bank of Myanmar;https://en.wikipedia.org/wiki/Central_Bank_of_Myanmar;wikitable;# Name Took office Left office | List of governors;{'#': '2', 'Name': 'Kyaw Nyunt', 'Took office': '18 December 1971', 'Left office': '31 July 1975'}
Myanmar;Central Bank of Myanmar;https://en.wikipedia.org/wiki/Central_Bank_of_Myanmar;wikitable;# Name Took office Left office | List of governors;{'#': '3', 'Name': 'Aye Hlaing', 'Took office': '8 August 1975', 'Left office': '12 August 1981'}
Myanmar;Central Bank of Myanmar;https://en.wikipedia.org/wiki/Central_Bank_of_Myanmar;wikitable;# Name Took office Left office | List of governors;{'#': '4', 'Name': 'Aung Sint', 'Took office': '5 September 1981', 'Left office': '22 March 1985'}
Myanmar;Central Bank of Myanmar;https://en.wikipedia.org/wiki/Central_Bank_of_Myanmar;wikitable;# Name Took office Left office | List of governors;{'#': '5', 'Name': 'Kyaw Myint', 'Took office': '15 July 1985', 'Left office': '11 April 1986'}
Myanmar;Central Bank of Myanmar;https://en.wikipedia.org/wiki/Central_Bank_of_Myanmar;wikitable;# Name Took office Left office | List of governors;{'#': '6', 'Name': 'Maung Maung Hla', 'Took office': '11 April 1986', 'Left office': '15 October 1987'}
Myanmar;Central Bank of Myanmar;https://en.wikipedia.org/wiki/Central_Bank_of_Myanmar;wikitable;# Name Took office Left office | List of governors;{'#': '7', 'Name': 'Maung Maung Han', 'Took office': '11 January 1988', 'Left office': '27 December 1992'}
Myanmar;Central Bank of Myanmar;https://en.wikipedia.org/wiki/Central_Bank_of_Myanmar;wikitable;# Name Took office Left office | List of governors;{'#': '8', 'Name': 'Kyi Aye', 'Took office': '31 December 1992', 'Left office': '2 November 1997'}
Myanmar;Central Bank of Myanmar;https://en.wikipedia.org/wiki/Central_Bank_of_Myanmar;wikitable;# Name Took office Left office | List of governors;{'#': '9', 'Name': 'Kyaw Kyaw Maung', 'Took office': '20 November 1997', 'Left office': '11 April 2007'}
Myanmar;Central Bank of Myanmar;https://en.wikipedia.org/wiki/Central_Bank_of_Myanmar;wikitable;# Name Took office Left office | List of governors;{'#': '10', 'Name': 'Than Nyein', 'Took office': '12 April 2007', 'Left office': '31 July 2013'}
Myanmar;Central Bank of Myanmar;https://en.wikipedia.org/wiki/Central_Bank_of_Myanmar;wikitable;# Name Took office Left office | List of governors;{'#': '11', 'Name': 'Kyaw Kyaw Maung', 'Took office': '1 August 2013', 'Left office': '2 February 2021'}
Myanmar;Central Bank of Myanmar;https://en.wikipedia.org/wiki/Central_Bank_of_Myanmar;wikitable;# Name Took office Left office | List of governors;{'#': '12', 'Name': 'Than Nyein', 'Took office': '2 February 2021', 'Left office': '19 August 2022'}
Myanmar;Central Bank of Myanmar;https://en.wikipedia.org/wiki/Central_Bank_of_Myanmar;wikitable;# Name Took office Left office | List of governors;{'#': '13', 'Name': 'Than Than Swe', 'Took office': '19 August 2022', 'Left office': '10 April 2026'}
Myanmar;Central Bank of Myanmar;https://en.wikipedia.org/wiki/Central_Bank_of_Myanmar;wikitable;# Name Took office Left office | List of governors;{'#': '14', 'Name': 'Khin Naing Oo', 'Took office': '10 April 2026', 'Left office': 'Incumbent'}
Namibia;Bank of Namibia;https://en.wikipedia.org/wiki/Bank_of_Namibia;infobox;Governor;{'Governor': 'Ebson Uanguta'}
Nepal;Nepal Rastra Bank;https://en.wikipedia.org/wiki/Nepal_Rastra_Bank;wikitable;S.no Governor In office | Former Governors;{'S.no': '1', 'Governor': 'Himalayan Shumsher J.B. Rana', 'In office': 'April 26, 1956 – February 7, 1961'}
Nepal;Nepal Rastra Bank;https://en.wikipedia.org/wiki/Nepal_Rastra_Bank;wikitable;S.no Governor In office | Former Governors;{'S.no': '2', 'Governor': 'Laxmi Nath Gautam', 'In office': 'February 8, 1961 – June 17, 1965'}
Nepal;Nepal Rastra Bank;https://en.wikipedia.org/wiki/Nepal_Rastra_Bank;wikitable;S.no Governor In office | Former Governors;{'S.no': '3', 'Governor': 'Pradyuma Lal Rajbhandari', 'In office': 'June 18, 1965 – August 13, 1966'}
Nepal;Nepal Rastra Bank;https://en.wikipedia.org/wiki/Nepal_Rastra_Bank;wikitable;S.no Governor In office | Former Governors;{'S.no': '4', 'Governor': 'Bhekh Bahadur Thapa', 'In office': 'August 14, 1966 – July 26, 1967'}
Nepal;Nepal Rastra Bank;https://en.wikipedia.org/wiki/Nepal_Rastra_Bank;wikitable;S.no Governor In office | Former Governors;{'S.no': '5', 'Governor': 'Yadav Pant', 'In office': 'April 24, 1968 – April 28, 1973'}
Nepal;Nepal Rastra Bank;https://en.wikipedia.org/wiki/Nepal_Rastra_Bank;wikitable;S.no Governor In office | Former Governors;{'S.no': '6', 'Governor': 'Kul Shekhar Sharma', 'In office': 'April 29, 1973 – December 12, 1978'}
Nepal;Nepal Rastra Bank;https://en.wikipedia.org/wiki/Nepal_Rastra_Bank;wikitable;S.no Governor In office | Former Governors;{'S.no': '7', 'Governor': 'Kalyana Bikram Adhikary', 'In office': 'June 13, 1979 – December 8, 1984'}
Nepal;Nepal Rastra Bank;https://en.wikipedia.org/wiki/Nepal_Rastra_Bank;wikitable;S.no Governor In office | Former Governors;{'S.no': '8', 'Governor': 'Ganesh Bahadur Thapa', 'In office': 'March 25, 1985 – May 22, 1990'}
Nepal;Nepal Rastra Bank;https://en.wikipedia.org/wiki/Nepal_Rastra_Bank;wikitable;S.no Governor In office | Former Governors;{'S.no': '9', 'Governor': 'Hari Shankar Tripathi', 'In office': 'August 10, 1990 – January 17, 1995'}
Nepal;Nepal Rastra Bank;https://en.wikipedia.org/wiki/Nepal_Rastra_Bank;wikitable;S.no Governor In office | Former Governors;{'S.no': '10', 'Governor': 'Satyendra Pyara Shrestha', 'In office': 'January 18, 1995 – January 17, 2000'}
Nepal;Nepal Rastra Bank;https://en.wikipedia.org/wiki/Nepal_Rastra_Bank;wikitable;S.no Governor In office | Former Governors;{'S.no': '11', 'Governor': 'Tilak Bahadur Rawal', 'In office': 'January 18, 2000 – January 17, 2005'}
Nepal;Nepal Rastra Bank;https://en.wikipedia.org/wiki/Nepal_Rastra_Bank;wikitable;S.no Governor In office | Former Governors;{'S.no': '12', 'Governor': 'Deependra Purush Dhakal', 'In office': 'August 29, 2000 – April 27, 2001'}
Nepal;Nepal Rastra Bank;https://en.wikipedia.org/wiki/Nepal_Rastra_Bank;wikitable;S.no Governor In office | Former Governors;{'S.no': '13', 'Governor': 'Bijaya Nath Bhattarai', 'In office': 'January 31, 2005 – January 30, 2010'}
Nepal;Nepal Rastra Bank;https://en.wikipedia.org/wiki/Nepal_Rastra_Bank;wikitable;S.no Governor In office | Former Governors;{'S.no': '14', 'Governor': 'Deependra Bahadur Kshetry', 'In office': 'January 15, 2009 – July 26, 2009'}
Nepal;Nepal Rastra Bank;https://en.wikipedia.org/wiki/Nepal_Rastra_Bank;wikitable;S.no Governor In office | Former Governors;{'S.no': '15', 'Governor': 'Yuba Raj Khatiwada', 'In office': 'March 22, 2010 – March 19, 2015'}
Nepal;Nepal Rastra Bank;https://en.wikipedia.org/wiki/Nepal_Rastra_Bank;wikitable;S.no Governor In office | Former Governors;{'S.no': '16', 'Governor': 'Chiranjibi Nepal', 'In office': 'March 19, 2015 – April 6, 2020'}
Nepal;Nepal Rastra Bank;https://en.wikipedia.org/wiki/Nepal_Rastra_Bank;wikitable;S.no Governor In office | Former Governors;{'S.no': '17', 'Governor': 'Maha Prasad Adhikari', 'In office': 'April 6, 2020 – April 5, 2025'}
Nepal;Nepal Rastra Bank;https://en.wikipedia.org/wiki/Nepal_Rastra_Bank;wikitable;S.no Governor In office | Former Governors;{'S.no': '18', 'Governor': 'Dr. Biswo Nath Poudel', 'In office': 'May 20, 2025'}
Netherlands;European Central Bank ( De Nederlandsche Bank );https://en.wikipedia.org/wiki/European_Central_Bank;infobox;Key people;{'Key people': 'Christine Lagarde ( president ) Luis de Guindos ( vice president ) Philip R. Lane (chief economist)'}
New Zealand;Reserve Bank of New Zealand;https://en.wikipedia.org/wiki/Reserve_Bank_of_New_Zealand;infobox;Governor;{'Governor': 'Anna Breman'}
Nicaragua;Central Bank of Nicaragua;https://en.wikipedia.org/wiki/Central_Bank_of_Nicaragua;infobox;President;{'President': 'Leonardo Ovidio Reyes Ramírez'}
Niger;Central Bank of West African States;https://en.wikipedia.org/wiki/Central_Bank_of_West_African_States;infobox;Governor;{'Governor': 'Jean-Claude Brou'}
Nigeria;Central Bank of Nigeria;https://en.wikipedia.org/wiki/Central_Bank_of_Nigeria;infobox;Governor;{'Governor': 'Olayemi Cardoso'}
North Macedonia;National Bank of North Macedonia;https://en.wikipedia.org/wiki/National_Bank_of_North_Macedonia;infobox;Governor;{'Governor': 'Trajko Slaveski'}
Norway;Norges Bank;https://en.wikipedia.org/wiki/Norges_Bank;infobox;Governor;{'Governor': 'Ida Wolden Bache'}
Oman;Central Bank of Oman;https://en.wikipedia.org/wiki/Central_Bank_of_Oman;infobox;Governor;{'Governor': 'Ahmed bin Jaffer bin Salim Al-Musalmi'}
Pakistan;State Bank of Pakistan;https://en.wikipedia.org/wiki/State_Bank_of_Pakistan;infobox;Governor;{'Governor': 'Jameel Ahmad'}
Palestine *;Palestine Monetary Authority;https://en.wikipedia.org/wiki/Palestine_Monetary_Authority;infobox;Governor and Chairman;{'Governor and Chairman': 'H.E. Yahya Shunnar'}
Papua New Guinea;Bank of Papua New Guinea;https://en.wikipedia.org/wiki/Bank_of_Papua_New_Guinea;infobox;Governor;{'Governor': 'Elizabeth Genia'}
Paraguay;Central Bank of Paraguay;https://en.wikipedia.org/wiki/Central_Bank_of_Paraguay;infobox;President;{'President': 'Carlos Dagoberto Carvallo Spalding'}
Peru;Central Reserve Bank of Peru;https://en.wikipedia.org/wiki/Central_Reserve_Bank_of_Peru;infobox;President;{'President': 'Julio Velarde Flores'}
Philippines;Bangko Sentral ng Pilipinas;https://en.wikipedia.org/wiki/Bangko_Sentral_ng_Pilipinas;infobox;Governor;{'Governor': 'Eli M. Remolona, Jr.'}
Poland;National Bank of Poland;https://en.wikipedia.org/wiki/National_Bank_of_Poland;infobox;President;{'President': 'Adam Glapiński'}
Portugal;European Central Bank ( Bank of Portugal );https://en.wikipedia.org/wiki/European_Central_Bank;infobox;Key people;{'Key people': 'Christine Lagarde ( president ) Luis de Guindos ( vice president ) Philip R. Lane (chief economist)'}
Qatar;Qatar Central Bank;https://en.wikipedia.org/wiki/Qatar_Central_Bank;wikitable;Name Took office Left office Notes | Governors;{'Name': 'Majid Muhammad Majid al-Saad', 'Took office': '? - 1983', 'Left office': 'January 1990'}
Qatar;Qatar Central Bank;https://en.wikipedia.org/wiki/Qatar_Central_Bank;wikitable;Name Took office Left office Notes | Governors;{'Name': 'Abdullah bin Khalid al-Attiyah', 'Took office': 'January 1990', 'Left office': 'May 2006'}
Qatar;Qatar Central Bank;https://en.wikipedia.org/wiki/Qatar_Central_Bank;wikitable;Name Took office Left office Notes | Governors;{'Name': 'Abdullah bin Saud al-Thani', 'Took office': 'May 2006', 'Left office': 'November 2021', 'Notes': 'nan'}
Qatar;Qatar Central Bank;https://en.wikipedia.org/wiki/Qatar_Central_Bank;wikitable;Name Took office Left office Notes | Governors;{'Name': 'Bandar bin Mohamed bin Saud al-Thani', 'Took office': 'November 2021', 'Left office': 'Incumbent'}
Romania;National Bank of Romania;https://en.wikipedia.org/wiki/National_Bank_of_Romania;infobox;Governor;{'Governor': 'Mugur Isărescu'}
Russia;Central Bank of Russia;https://en.wikipedia.org/wiki/Central_Bank_of_Russia;wikitable;№ Name (governor) Photo Term of office Appointed by | Governors;{'№ | №': '1', 'Name (governor) | Name (governor)': 'Georgy Matyukhin', 'Photo | Photo': 'nan', 'Term of office | Start of term': '25 December 1990', 'Term of office | End of term': '16 May 1992', 'Term of office | Length of service': '1 year, 143 days (508 days)', 'Appointed by | Appointed by': 'Boris Yeltsin'}
Russia;Central Bank of Russia;https://en.wikipedia.org/wiki/Central_Bank_of_Russia;wikitable;№ Name (governor) Photo Term of office Appointed by | Governors;{'№ | №': '2', 'Name (governor) | Name (governor)': 'Viktor Gerashchenko', 'Photo | Photo': 'nan', 'Term of office | Start of term': '17 July 1992', 'Term of office | End of term': '18 October 1994', 'Term of office | Length of service': '2 years, 93 days (823 days)', 'Appointed by | Appointed by': 'Boris Yeltsin'}
Russia;Central Bank of Russia;https://en.wikipedia.org/wiki/Central_Bank_of_Russia;wikitable;№ Name (governor) Photo Term of office Appointed by | Governors;{'№ | №': '3', 'Name (governor) | Name (governor)': 'Tatyana Paramonova', 'Photo | Photo': 'nan', 'Term of office | Start of term': '19 October 1994', 'Term of office | End of term': '8 November 1995', 'Term of office | Length of service': '1 year, 20 days (385 days)', 'Appointed by | Appointed by': 'Boris Yeltsin'}
Russia;Central Bank of Russia;https://en.wikipedia.org/wiki/Central_Bank_of_Russia;wikitable;№ Name (governor) Photo Term of office Appointed by | Governors;{'№ | №': '4', 'Name (governor) | Name (governor)': 'Alexander Khandruyev', 'Photo | Photo': 'nan', 'Term of office | Start of term': '8 November 1995', 'Term of office | End of term': '22 November 1995', 'Term of office | Length of service': '14 days (14 days)', 'Appointed by | Appointed by': 'Boris Yeltsin'}
Russia;Central Bank of Russia;https://en.wikipedia.org/wiki/Central_Bank_of_Russia;wikitable;№ Name (governor) Photo Term of office Appointed by | Governors;{'№ | №': '5', 'Name (governor) | Name (governor)': 'Sergey Dubinin', 'Photo | Photo': 'nan', 'Term of office | Start of term': '22 November 1995', 'Term of office | End of term': '11 September 1998', 'Term of office | Length of service': '2 years, 293 days (1,024 days)', 'Appointed by | Appointed by': 'Boris Yeltsin'}
Russia;Central Bank of Russia;https://en.wikipedia.org/wiki/Central_Bank_of_Russia;wikitable;№ Name (governor) Photo Term of office Appointed by | Governors;{'№ | №': '6', 'Name (governor) | Name (governor)': 'Viktor Gerashchenko', 'Photo | Photo': 'nan', 'Term of office | Start of term': '11 September 1998', 'Term of office | End of term': '20 March 2002', 'Term of office | Length of service': '3 years, 190 days (1,286 days)', 'Appointed by | Appointed by': 'Boris Yeltsin'}
